uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2,T_original_samples,T_original_seconds,T_adapted_seconds,stretch_factor,new_sampling_rate,time_scale_min,time_scale_max,P_normalized,energy_density,shape_factor
43,1,43,train,0.2165580460176399,57.22106430911495,14.765162056540648,1.24,0.6333735475129949,False,1,STATION_KEEPING,4,pulsed,0.3799987935658964,0.01,1.0,1.0,60.0,1.0355884137952474,299.98,14.719188594658146,971.118172068912,medium,random,0.2224265151028789,0.8390555429131005,59.01120738100024,0.2303423219613949,14.864754070570896,moderate,5.0,24.459793351668047,0.949604225858939,1e-14,299.98,2.9998,57.22106430911495,19.074959767022786,5.242475015485077,1.0,60.0,1.0,0.003784586124574121,0.7
43,1,43,train,0.0996507720178258,18.164152450267,15.19554967817902,1.24,0.6333735475129949,False,1,STATION_KEEPING,4,pulsed,0.3799987935658964,0.01,1.0,1.0,60.0,1.0355884137952474,299.98,14.719188594658146,1418.9901093276917,far,random,0.0962930203762472,0.7755566699693817,69.36806821779724,0.0997199362309913,14.668305879644183,poor,3.0,63.08816039417003,1.061090276682375,5e-14,299.98,2.9998,18.164152450267,6.055121158166211,16.514946173312396,1.0,60.0,1.0,0.005486122861535496,0.7
43,1,43,train,0.0706799351653533,31.388370624671158,13.283479881694811,1.24,0.6333735475129949,False,1,STATION_KEEPING,4,pulsed,0.3799987935658964,0.01,1.0,1.0,60.0,1.0355884137952474,299.98,14.719188594658146,1624.923679305643,very_far,random,0.0708552134500116,0.7483378933684703,72.07891660401843,0.0733768381058212,14.647002403410914,very_poor,1.0,28.69381382480231,1.1006203508573742,1e-13,299.98,2.9998,31.388370624671158,10.463487774075324,9.557042752777257,1.0,60.0,1.0,0.002251787326284439,0.7
44,1,44,train,0.839679361671026,16.101940343488565,33.601035996958174,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,526.0023689152797,near,horizon,0.8209609427694619,0.908568942888528,18.090715784610847,0.8290006650563833,35.16765812300414,moderate,5.0,37.800728806030186,1.0030917278032698,1e-14,299.94,2.9994,16.101940343488565,5.368387125254572,18.627568703003686,1.0,60.0,1.0,0.05214771286931158,0.7
44,1,44,train,0.5768565190569331,56.22657063288884,33.560875498958765,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,662.0851969764364,medium,random,0.5056355981959929,0.8865952274573642,40.958041509347474,0.5105873194973298,33.98735558745493,moderate,5.0,17.735165899043285,1.156143820180357,1e-14,299.94,2.9994,56.22657063288884,18.745939398842715,5.334488598964185,1.0,60.0,1.0,0.010259500313887365,0.7
44,1,44,train,0.1622966820812213,10.71186123733907,37.85858170464731,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,1135.3793756589,far,overhead,0.1580681605871785,0.815054017980246,63.87177920816252,0.1596161320524693,38.179229221580506,poor,3.0,35.496996864392486,0.9270455978293104,5e-14,299.94,2.9994,10.71186123733907,3.571334679382233,28.000736132996064,1.0,60.0,1.0,0.015151118791148322,0.7
44,1,44,train,0.0314867533186897,3.64972654414741,34.39175726090953,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,2480.2047848986817,very_far,overhead,0.0262981782943446,0.647084115257988,78.36968069286044,0.0265557180128911,34.167858994883495,very_poor,1.0,14.624380865017615,1.011250269839597,1e-13,299.94,2.9994,3.64972654414741,1.2168188784915017,82.18149945534265,1.0,60.0,1.0,0.008627154099854657,0.7
45,1,45,train,0.6741196945158344,26.67072654017924,5.827393236384133,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,523.2617939855065,near,horizon,0.8299932509465093,0.9090182531073618,17.148332232406215,0.6141157007615364,5.792313614158574,excellent,15.0,20.201400753685736,1.1005241797520802,1e-15,299.98,2.9998,26.67072654017924,8.890834902386572,11.247537615748206,1.0,60.0,1.0,0.02527564044797499,0.7
45,1,45,train,0.1602682968809582,59.550158279294386,5.175853489651762,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,953.6582845467268,medium,overhead,0.2313607492122571,0.8416572041493573,58.37908284416513,0.1711848481528871,5.140056093976226,poor,3.0,23.90759361705457,0.8904885299039941,5e-14,299.98,2.9998,59.550158279294386,19.851376184843787,5.037434133979509,1.0,60.0,1.0,0.002691316052079807,0.7
45,1,45,train,0.1412430085626767,53.608958709039925,5.5403512887822135,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,1045.860502912099,far,horizon,0.189250879025056,0.8280287590000074,61.440232495231925,0.1400275677659687,5.506980356127991,good,10.0,41.22930074698199,1.0238000211255671,5e-15,299.98,2.9998,53.608958709039925,17.870844292632817,5.595706524130177,1.0,60.0,1.0,0.002634690394366106,0.7
45,1,45,train,0.0166481816640212,45.16787314796,5.409665425708274,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,2480.027179554193,very_far,overhead,0.0263027261787544,0.6471033319809807,78.36883616344896,0.019461504175828,5.472923866367619,moderate,5.0,16.799082776678777,0.8557700864440588,1e-14,299.98,2.9998,45.16787314796,15.056961513420895,6.641446211499302,1.0,60.0,1.0,0.0003685845824417153,0.7
46,1,46,train,1.1893149475675904,53.55675696183297,4.070810005617239,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,527.2816684215553,near,horizon,0.8167936051283382,0.908359297737414,18.511530116120053,1.2523412310798026,4.071995650380895,excellent,15.0,25.96401949985893,0.957556694553525,1e-15,475.72,4.7572,53.55675696183297,11.258041907389424,8.882539328119142,1.0,60.0,1.0,0.022206627417996044,0.7
46,1,46,train,0.7636688582792113,53.71335174217393,4.220201608320186,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,658.0521018660199,medium,random,0.5122230657751863,0.8872370798240817,40.55182169467809,0.785361272116688,4.2707012155943,excellent,15.0,31.17523108399987,0.9681276264156424,1e-15,475.72,4.7572,53.71335174217393,11.290959333678199,8.856643359056674,1.0,60.0,1.0,0.014217486593367884,0.7
46,1,46,train,0.1822715517280122,31.612643262800493,4.218861790984796,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,1289.008607903771,far,horizon,0.1193711398065935,0.7933612183095979,67.17641629911414,0.1830246946623676,4.219935283308665,good,10.0,47.71188011692546,0.999128894443026,5e-15,475.72,4.7572,31.612643262800493,6.64522056310445,15.048409462165838,1.0,60.0,1.0,0.005765780172596209,0.7
46,1,46,train,0.0668111996306844,19.63981405801679,3.998217381737727,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,2149.233155245309,very_far,overhead,0.0370271617407561,0.6841439294240942,76.54738467545124,0.0567715528459892,4.229423883590116,very_poor,1.0,15.04824248596847,1.2996731190890558,1e-13,475.72,4.7572,19.63981405801679,4.128439850756073,24.222225250947094,1.0,60.0,1.0,0.0034018244487102303,0.7
47,1,47,train,1.1887952873236092,46.548733494548294,3.7355055742001473,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,501.6705476893884,near,overhead,0.9065000493676192,0.9125675748052428,4.67711831290539,1.1744725972847283,3.7757167895794064,excellent,15.0,38.27636378210363,1.0393686928357884,1e-15,476.81,4.7681000000000004,46.548733494548294,9.762532978450178,10.243243246475076,1.0,60.0,1.0,0.025538724645705748,0.7
47,1,47,train,0.4215195266650025,40.0380145268979,4.075101395731556,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,789.6674917930472,medium,overhead,0.3474243846560464,0.8665802918805835,50.7150270404857,0.4501272997080222,4.096385280411613,moderate,5.0,23.937025499467545,0.9442271112504784,1e-14,476.81,4.7681000000000004,40.0380145268979,8.39705847756924,11.908932189423998,1.0,60.0,1.0,0.01052798275953024,0.7
47,1,47,train,0.1648178358928255,23.045806003548893,3.760562031572869,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,1139.0377728906287,far,random,0.1569532630458468,0.8145290787740974,63.96200943107723,0.203350575248577,3.91069783450889,poor,3.0,14.4483101170636,0.8488379350530204,5e-14,476.81,4.7681000000000004,23.045806003548893,4.833331096988085,20.68966474535864,1.0,60.0,1.0,0.007151749687880073,0.7
47,1,47,train,0.0633423866341848,6.5735334156294005,3.733678197557584,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,1927.90321368135,very_far,overhead,0.0477818990715478,0.7103851143073937,74.96855531601135,0.0619068152780644,3.772802628980571,moderate,5.0,32.69406284175963,1.0102553183726266,1e-14,476.81,4.7681000000000004,6.5735334156294005,1.3786483957193432,72.53481040597198,1.0,60.0,1.0,0.00963597241075558,0.7
48,1,48,train,1.1140910170539426,45.060587069592536,3.717721789998389,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,482.36217931711406,near,horizon,0.980820537482498,0.9128428949429008,0.0,1.1285530345849866,3.742898518534974,excellent,15.0,37.84585970808245,0.992871231642066,1e-15,476.79,4.7679,45.060587069592536,9.450824696321764,10.581087176330731,1.0,60.0,1.0,0.02472428988404693,0.7
48,1,48,train,0.5427677566043111,16.485170439449014,3.522428638614057,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,687.0514106787848,medium,horizon,0.4674578427154675,0.8826345288745636,43.30210356998718,0.5378669662557978,3.5008240655252947,excellent,15.0,40.808156881996815,1.0125552953498191,1e-15,476.79,4.7679,16.485170439449014,3.4575327585412894,28.922357930800732,1.0,60.0,1.0,0.03292460691249317,0.7
48,1,48,train,0.3143973874151063,56.27197588149298,3.667434487686045,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,1018.029917138682,far,horizon,0.2007250897371669,0.8321138180058458,60.58415270095459,0.2309585703839992,3.848385418835654,poor,3.0,8.843318826768542,1.321166836387787,5e-14,476.79,4.7679,56.27197588149298,11.802255894941794,8.472956432240887,1.0,60.0,1.0,0.005587104104487416,0.7
48,1,48,train,0.0473385176828551,15.2172639253354,4.110207093636197,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,1974.1326750901703,very_far,overhead,0.045212174698677,0.7048035161835632,75.32855878388014,0.0520220927340533,4.121621088058302,moderate,5.0,20.912186902003874,0.9132994743676572,1e-14,476.79,4.7679,15.2172639253354,3.191607190867132,31.332176555483592,1.0,60.0,1.0,0.0031108429159883762,0.7
49,1,49,train,0.7750554692844563,8.242718012277676,3.798361127392213,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,513.1543800863842,near,overhead,0.8645868414671307,0.9106776817159576,13.001124960183086,0.7830312470533457,3.795748503760605,good,10.0,39.84011414119238,0.9879989981049552,5e-15,476.76,4.7676,8.242718012277676,1.7289030145728828,57.840144390461674,1.0,60.0,1.0,0.09402911371346168,0.7
49,1,49,train,0.2721006314187199,50.03564765536946,3.9180826022908826,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,859.179392880484,medium,horizon,0.2898672184887009,0.8559074342886681,54.41214225797119,0.2625243395885306,3.9105152644378687,excellent,15.0,28.75943930904681,1.0141772517834278,1e-15,476.76,4.7676,50.03564765536946,10.494934066484072,9.528406692839871,1.0,60.0,1.0,0.005438135492776419,0.7
49,1,49,train,0.0810447840500247,10.043774680845148,4.139608763990014,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,1393.7161109929768,far,horizon,0.1002576934033806,0.7789800598539457,68.97635955387977,0.0908004875012034,4.080712611589517,moderate,5.0,19.376587233611414,0.8849135490814433,1e-14,476.76,4.7676,10.043774680845148,2.106673101947552,47.46820942819899,1.0,60.0,1.0,0.008069155932439244,0.7
49,1,49,train,0.0578020869213784,11.576830181306606,3.93191557638212,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,1931.41819517989,very_far,overhead,0.0475795725110924,0.7099588281081017,74.99655452831254,0.0430914399927773,3.875840085401503,very_poor,1.0,9.335182695927944,1.280302381644993,1e-13,476.76,4.7676,11.576830181306606,2.428230174785344,41.18225736521869,1.0,60.0,1.0,0.004992911359684006,0.7
50,1,50,train,0.7326218606929952,36.36358469972976,4.289759340888382,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,502.54784892135166,near,horizon,0.903194761152023,0.9124230288223676,5.771908163341501,0.7338911425800564,4.436920407423858,good,10.0,55.2412017117691,1.0237475630179556,5e-15,476.86,4.7686,36.36358469972976,7.625631149546987,13.113668631342163,1.0,60.0,1.0,0.020147129793241746,0.7
50,1,50,train,0.1923148895217109,52.5991604094104,4.232875396276059,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,954.5611546894831,medium,horizon,0.2308863136267822,0.841522428010396,58.41244397534054,0.1876067353374915,4.260456119018684,good,10.0,32.00793539306434,1.0319448641252529,5e-15,476.86,4.7686,52.5991604094104,11.030315062997609,9.065924176133542,1.0,60.0,1.0,0.0036562349669616453,0.7
50,1,50,train,0.1016415032593935,12.589645277159821,4.005925548606496,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,1260.1375573702846,far,random,0.1255368851915923,0.7973835119422497,66.62283578652585,0.1020050293379546,3.978866854942986,moderate,5.0,48.95843516668382,0.9515969868427324,1e-14,476.86,4.7686,12.589645277159821,2.640113508610456,37.877159324347375,1.0,60.0,1.0,0.008073420737579625,0.7
50,1,50,train,0.044332322703314,19.30909670110559,3.961598035869297,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,1814.450691744201,very_far,horizon,0.055001777033945,0.7243142904368137,74.00428330068067,0.0446917085080183,3.9639506892403817,moderate,5.0,41.88995956955101,1.013102711619342,1e-14,476.86,4.7686,19.30909670110559,4.0492171079783565,24.696131951770493,1.0,60.0,1.0,0.0022959293948108736,0.7
51,1,51,train,0.7947363671476658,46.866885456229475,4.025824544829986,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,423.1713448670537,near,horizon,1.2743934918204651,0.9128428949429008,0.0,0.9304704530359376,4.018869514529792,very_poor,1.0,16.720273261108684,0.9190987956044312,1e-13,462.46,4.6246,46.866885456229475,10.134257115475819,9.867521502616311,1.0,60.0,1.0,0.01695731131717503,0.7
51,1,51,train,0.1762722853918389,58.337759137597075,3.935964710012018,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,936.7972844157852,medium,horizon,0.2404824003838723,0.8441789833806373,57.74194554650506,0.175582949433231,3.9607120366198094,excellent,15.0,48.12011427272212,0.9966422325287868,1e-15,462.46,4.6246,58.337759137597075,12.614660540932638,7.927284263854373,1.0,60.0,1.0,0.003021581356528936,0.7
51,1,51,train,0.1316733239734978,30.543729985938196,3.871892394982636,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,1167.065020250773,far,overhead,0.1487696224314091,0.8105211592939726,64.63234269173229,0.1086208764170618,3.829403941517456,poor,3.0,13.463924381239668,1.247013781897119,5e-14,462.46,4.6246,30.543729985938196,6.604620937148769,15.140914361569742,1.0,60.0,1.0,0.004310977213134018,0.7
51,1,51,train,0.0219520477162473,9.489952650523795,3.59941613238586,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,1813.893369801989,very_far,overhead,0.0550408426270092,0.7243835376840849,73.99923672962319,0.0401868638715929,3.5332756065245103,very_poor,1.0,6.863653227405617,0.5159453337898223,1e-13,462.46,4.6246,9.489952650523795,2.0520591295514845,48.73153924266152,1.0,60.0,1.0,0.002313188329241628,0.7
52,1,52,train,0.5043401924022138,14.041523435378448,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,565.4346849041373,near,random,0.7054174016928672,0.9021340003950749,27.83751287025106,0.5285354262566816,,excellent,15.0,26.786884820366797,0.9555931120224282,1e-15,0.0,3.0,14.041523435378448,4.680507811792816,21.365203097844233,10.0,300.0,1.0,0.035917768803597115,0.5
52,1,52,train,0.3310909778741789,76.60024869966803,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,748.9046292766193,medium,overhead,0.3890977670528983,0.8729146054692698,48.11468589708726,0.2915322951649636,,good,10.0,17.34889673108533,1.104600503773416,5e-15,0.0,3.0,76.60024869966803,25.533416233222678,3.9164363705427516,10.0,300.0,1.0,0.004322322492349999,0.5
52,1,52,train,0.1488172843414811,48.2284431580911,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,1059.836277932447,far,overhead,0.1838380668555628,0.8259865933922607,61.85068375276385,0.1377410463571382,,moderate,5.0,21.89341844735568,1.0766822871784243,1e-14,0.0,3.0,48.2284431580911,16.0761477193637,6.220395690912327,10.0,300.0,1.0,0.0030856746475034116,0.5
52,1,52,train,0.0165559178203039,206.52101534772868,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,2458.4291809009724,very_far,horizon,0.0268637898124355,0.6494454471855281,78.2652065584772,0.0201277492805138,,poor,3.0,15.018051076916835,0.8369264835165929,5e-14,0.0,3.0,206.52101534772868,68.84033844924289,1.4526366699043998,10.0,300.0,1.0,8.016577776565722e-05,0.5
53,1,53,train,0.9174803422322528,45.33142634227403,1.2740372862475784,1.56,0.9461208046860432,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8363484735908331,37.04,1.242142983565964,462.1923019841532,near,horizon,1.0682936147514597,0.9128428949429008,0.0,0.8934657340442166,1.271027789517274,excellent,15.0,31.412047165832245,1.0211897661815854,1e-15,37.04,0.3704,45.33142634227403,122.38506031931433,0.8170931953548124,10.0,300.0,1.0,0.02023938835069596,0.5
