uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max
909,9,12,train,0.7309451587236007,476.89,3.7035196339480336,91.27,0.4512174002675062,False,1,STATION_KEEPING,4,pulsed,0.430362132027142,0.01,1.0,1.0,60.0
910,9,13,train,1.355497608567823,0.0,,184.87,1.7477831305317413,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
911,9,14,train,1.3220850227119976,41.97,1.5086112779421026,2.49,1.5601484141442867,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
912,9,15,train,1.8070128147641515,205.96,5.972251165761483,1.26,1.1260687220770862,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
913,9,16,train,2.294047331236217,745.91,18.358337127920237,1.28,1.1230657741757986,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
914,9,17,train,0.0,2218.26,3.32304643540413,1.21,0.4659728583501418,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
915,9,18,train,2.0004686792287503,1507.91,1.6299882100412089,1.96,1.614353547022217,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
916,9,19,train,1.461979614107063,178.77,3.965242559703751,39.66,1.8049179317411008,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
917,9,20,train,1.9442654897880052,1079.94,4.951278280121187,1.27,1.0869358683419152,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
918,9,21,train,1.5825014389865637,301.31,9.629412735317388,1.38,1.218949067126507,False,1,PHASE_ADJUSTMENT,2,continuous,0.7345630868317756,0.1,10.0,10.0,300.0
919,9,22,train,1.116297273624704,0.0,,6.67,1.443495171311758,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
920,9,23,train,1.1705530905845831,43.18,1.5404808326642938,1.61,1.3231050986161454,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
921,9,24,train,1.608234020827843,205.92,6.010570945999695,1.25,0.9387296163005796,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
922,9,25,train,1.7367679542695773,745.95,20.781110130232957,1.27,0.9417447765649664,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
923,9,26,train,0.0,2343.48,2.495622502484653,1.2,0.3889128042941275,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
924,9,27,train,1.5721365172020405,1451.64,5.888317960315824,21.69,1.3840920360687696,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
925,9,28,train,0.0,0.01,,122.62,1.4765945393918969,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
926,9,29,train,1.6786227955602924,995.96,37.53038167573207,1.24,0.9116935065174993,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
927,9,30,train,1.446638792678879,310.71,5.517947370406469,1.41,1.0891736177463025,False,1,PHASE_ADJUSTMENT,2,continuous,0.6768342695399073,0.1,10.0,10.0,300.0
928,9,31,train,0.9787278682907532,0.01,,186.58,1.2155174555028552,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
929,9,32,train,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
930,9,33,train,1.151892769692899,205.93,6.93896466392661,1.27,0.7834073983928024,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
931,9,34,train,1.3526042807247185,745.65,17.40448567402141,1.27,0.7722573419568322,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
932,9,35,train,0.0,2295.09,1.453775485946036,1.2,0.3188404654194751,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
933,9,36,train,1.0910024266501437,1488.63,20.904433927241676,1.74,1.13385315592212,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
934,9,37,train,1.1398293867210554,124.95,4.3221573722683,23.57,1.3529496610963152,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
935,9,38,train,1.5297829853647569,952.96,5.056210933626133,1.25,0.7555659448708342,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
936,9,39,train,1.0990368173422296,320.26,9.2199174427868,2.36,0.8698945760825664,False,1,PHASE_ADJUSTMENT,2,continuous,0.5571848738724055,0.1,10.0,10.0,300.0
937,9,40,train,1.7441923076222123,299.98,7.534337444469215,1.25,1.0129512498060242,False,1,STATION_KEEPING,4,pulsed,0.6077302318336223,0.01,1.0,1.0,60.0
938,9,41,train,1.6716910677449168,299.91,2.802144074610597,1.31,0.9052734437610797,False,1,STATION_KEEPING,4,pulsed,0.5430011170367709,0.01,1.0,1.0,60.0
939,9,42,train,1.1110036844122368,299.94,12.191976223286888,1.27,0.7612921176490606,False,1,STATION_KEEPING,4,pulsed,0.45668391553531845,0.01,1.0,1.0,60.0
940,9,43,train,1.0869887963099878,299.95,57.749343279441774,1.27,0.6283915883207513,False,1,STATION_KEEPING,4,pulsed,0.37697211383361867,0.01,1.0,1.0,60.0
941,9,44,train,1.004785030903884,299.94,4.047189857720145,1.27,0.5127159541434028,False,1,STATION_KEEPING,4,pulsed,0.30756804657154446,0.01,1.0,1.0,60.0
942,9,45,train,0.7339090149095125,300.0,4.031396099478151,1.22,0.4072269007528798,False,1,STATION_KEEPING,4,pulsed,0.2443361404517279,0.01,1.0,1.0,60.0
943,9,46,train,1.7844613971730727,476.85,3.379713323860096,91.31,0.98240803860364,False,1,STATION_KEEPING,4,pulsed,0.9369225464162915,0.01,1.0,1.0,60.0
944,9,47,train,1.352634100546915,471.33,3.545648053536985,96.78,0.8336578520277574,False,1,STATION_KEEPING,4,pulsed,0.7858559107924857,0.01,1.0,1.0,60.0
945,9,48,train,1.1063976161189242,473.49,4.049309627359601,94.62,0.7082754914518008,False,1,STATION_KEEPING,4,pulsed,0.6707227248950263,0.01,1.0,1.0,60.0
946,9,49,train,0.97814334042075,476.84,3.382525437185519,91.29,0.6168642532251847,False,1,STATION_KEEPING,4,pulsed,0.5882911010157941,0.01,1.0,1.0,60.0
947,9,50,train,0.7542941469212165,475.76,3.924519676660121,92.42,0.4897140440171106,False,1,STATION_KEEPING,4,pulsed,0.4659727071631611,0.01,1.0,1.0,60.0
948,9,51,train,0.6146776081797523,476.79,3.9038636153188886,91.31,0.3634330147036649,True,1,STATION_KEEPING,4,pulsed,0.3465624541611208,0.01,1.0,1.0,60.0
949,9,52,train,0.0,32.7,16.8728175451443,5.94,0.9626124279510192,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
950,9,53,train,0.7371596212063934,41.95,1.4670461912102326,1.54,0.8480532420523342,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
951,9,54,train,1.0255064847776796,205.95,12.414532110757682,1.26,0.6206979989235271,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
952,9,55,train,1.1082087354914776,745.87,21.154831879900627,1.29,0.6140258465253886,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
953,9,56,train,0.0,2255.19,6.819270713819172,5.7700000000000005,0.2524506574032631,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
954,9,57,train,1.275056752605027,1315.45,4.788628406991915,133.64,0.9522967981871294,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
955,9,58,train,0.7534926696679097,209.95,4.316141504673635,33.61,0.9514032345590664,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
956,9,59,train,1.1271174608736565,1087.96,16.78719171670412,1.26,0.597075397996541,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
957,9,60,train,0.8852352277416727,203.5,2.70693081231872,2.41,0.7905069830578487,False,1,PHASE_ADJUSTMENT,2,continuous,0.32173634210454444,0.1,10.0,10.0,300.0
958,9,61,train,0.6027915817526426,25.44,12.209232933170982,156.38,0.7594172360120415,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
959,9,62,train,0.5940304124211618,7.2,1.423145182137142,1.49,0.6711607943921399,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
960,9,63,train,0.8355715094900276,205.94,7.250303325895742,1.24,0.4925160474290778,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
961,9,64,train,0.8864667173671836,745.9,19.19159893950548,1.29,0.4895985957216857,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
962,9,65,train,0.0,2282.11,5.0201978741390905,1.19,0.2031320786773454,False,0,STATION_KEEPING,4,pulsed,0.9271394961407134,0.01,1.0,1.0,60.0
963,9,66,train,0.7584166571419385,1480.28,12.16473220693053,1.84,0.7235425255614223,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
964,9,67,train,0.5768611056946217,0.03,,190.69,0.7646448096547651,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
965,9,68,train,1.0424421674987163,1066.95,7.295909970762849,1.26,0.4759738217149138,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
966,9,69,train,0.6456538291377021,200.58,2.6380970482629915,3.8,0.6352994567287638,False,1,PHASE_ADJUSTMENT,2,continuous,0.2548567300613109,0.1,10.0,10.0,300.0
967,9,70,train,0.4553937544241159,0.01,,22.71,0.586505758178697,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
968,9,71,train,0.4150593409929382,9.03,1.1808647727048789,1.6,0.5043409044269757,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
969,9,72,train,0.5471691822372748,176.51,5.827234737261564,1.24,0.3736192485387012,True,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
970,9,73,train,0.733242931137148,745.91,16.692498731791776,1.27,0.3839339599892741,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
971,9,74,train,0.0,2281.52,9.033052775403252,1.19,0.1605557972857629,True,0,STATION_KEEPING,4,pulsed,0.7326225252468276,0.01,1.0,1.0,60.0
972,9,75,train,0.6261994234083388,1488.92,6.70343001661848,18.79,0.5646524779528286,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
973,9,76,train,0.0,0.04,,128.49,0.6266931673254053,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
974,9,77,train,5.744409436591023,1057.97,2.64680984204011,1.24,0.3915278861917604,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
975,9,78,train,0.528109733563964,236.19,2.1262431201398733,1.48,0.4567048373895949,False,1,PHASE_ADJUSTMENT,2,continuous,0.21573823108609683,0.1,10.0,10.0,300.0
976,9,79,train,1.8798340384507295,299.96,19.534344633870035,1.26,0.921590831491662,False,1,STATION_KEEPING,4,pulsed,0.5528807716284778,0.01,1.0,1.0,60.0
977,9,80,train,1.368651012387735,299.99,3.033015767396192,1.26,0.7888767556507621,False,1,STATION_KEEPING,4,pulsed,0.47331027585534424,0.01,1.0,1.0,60.0
978,9,81,train,1.3111663207733817,299.97,3.956711728868276,1.24,0.6733058703918712,False,1,STATION_KEEPING,4,pulsed,0.40394312388289927,0.01,1.0,1.0,60.0
979,9,82,train,1.012424459226296,299.99,3.669703637890224,1.23,0.5640720342435103,False,1,STATION_KEEPING,4,pulsed,0.3384319391054213,0.01,1.0,1.0,60.0
980,9,83,train,0.914289023890159,299.99,3.64756392905219,1.24,0.4624231769806933,False,1,STATION_KEEPING,4,pulsed,0.27744465772487636,0.01,1.0,1.0,60.0
981,9,84,train,0.7198672742921609,299.99,3.396248182583189,1.21,0.3685964820688686,True,1,STATION_KEEPING,4,pulsed,0.22115051731167976,0.01,1.0,1.0,60.0
982,9,85,train,1.2389461022421966,476.89,3.684694901800951,91.29,0.8714215332813863,False,1,STATION_KEEPING,4,pulsed,0.8311444300131207,0.01,1.0,1.0,60.0
983,9,86,train,1.1318821989713772,476.85,4.027898489108026,91.28,0.7594139238480104,False,1,STATION_KEEPING,4,pulsed,0.7242530591738476,0.01,1.0,1.0,60.0
984,9,87,train,1.0363230250423936,473.53,3.880101628587294,94.61,0.6387893328684111,False,1,STATION_KEEPING,4,pulsed,0.6049718255863573,0.01,1.0,1.0,60.0
985,9,88,train,0.840266065274466,475.7,3.363676860304017,92.4,0.5517369102965313,False,1,STATION_KEEPING,4,pulsed,0.5249224964561198,0.01,1.0,1.0,60.0
986,9,89,train,0.6300536865696585,476.84,3.7327867760916766,91.3,0.4393635395990389,False,1,STATION_KEEPING,4,pulsed,0.4190122204448114,0.01,1.0,1.0,60.0
987,9,90,train,0.5323829744081704,476.85,3.682308455029201,91.28,0.3513990000327424,False,1,STATION_KEEPING,4,pulsed,0.33512922633122644,0.01,1.0,1.0,60.0
988,9,91,train,0.614165157336543,299.95,7.575208910483324,1.28,0.3218371504597912,False,1,STATION_KEEPING,4,pulsed,0.19307010656082874,0.01,1.0,1.0,60.0
989,9,92,train,0.5933667275176198,299.96,8.059447031466833,1.26,0.2613239281040307,False,1,STATION_KEEPING,4,pulsed,0.15677345094817008,0.01,1.0,1.0,60.0
990,9,93,train,0.4782810792721195,476.88,4.196403233303986,91.3,0.3039045338941057,False,1,STATION_KEEPING,4,pulsed,0.2898519882468423,0.01,1.0,1.0,60.0
991,9,94,train,0.422225021353471,476.87,3.88341985286998,91.29,0.2498199905050875,False,1,STATION_KEEPING,4,pulsed,0.23826331774432213,0.01,1.0,1.0,60.0
992,9,95,train,0.550089586655578,33.37,4.059249090922354,137.5,0.6361568587848198,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
993,9,96,train,0.3700292026735792,42.08,1.38838797694603,1.97,0.4233488004751913,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
994,9,97,train,0.4671235708228391,205.93,5.590763372131694,1.28,0.3088336817685226,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
995,9,98,train,0.7183001991737159,745.89,23.225217612802687,1.28,0.311182984970928,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
996,9,99,train,0.0,2278.85,4.605127283943116,1.19,0.1266487375546305,False,0,STATION_KEEPING,4,pulsed,0.5772269511527394,0.01,1.0,1.0,60.0
997,9,100,train,0.5321483218256962,1401.03,40.89309853007246,68.45,0.4606527377988375,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
998,9,101,train,0.440376320463052,248.55,4.164278795875872,14.95,0.4947424705048947,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
999,9,102,train,0.5421180998972176,1101.97,7.4567049836211075,1.25,0.3014612785275161,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1000,9,103,train,0.4531484797745014,196.13,6.356840050092347,1.6,0.4016261230782718,False,1,PHASE_ADJUSTMENT,2,continuous,0.1575418630386829,0.1,10.0,10.0,300.0
1001,9,104,train,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1002,9,105,train,0.3190669648592719,2.23,1.152148770341946,1.52,0.3493347108255089,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1003,9,106,train,0.4689204541237085,205.92,6.036941216040563,1.29,0.2575060239474783,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1004,9,107,train,0.4219335066793677,745.98,19.54673307034677,1.26,0.2554522305866831,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1005,9,108,train,0.0,2242.99,2.392792692200481,1.21,0.109787757366876,False,0,STATION_KEEPING,4,pulsed,0.49250568379265836,0.01,1.0,1.0,60.0
1006,9,109,train,0.3916954032682668,1364.11,6.60493844399162,84.78,0.3831402974167183,True,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1007,9,110,train,0.0,0.0,,188.9,0.3968323057360571,True,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1008,9,111,train,0.4799388095040212,1017.44,3.118916569064277,1.71,0.2715625416812074,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1009,9,112,train,0.3313614033929992,217.97,16.52289695661073,26.26,0.3453092152257611,False,1,PHASE_ADJUSTMENT,2,continuous,0.15053409928551828,0.1,10.0,10.0,300.0
1010,10,1,train,2.7721765156578537,299.98,3.618955178233633,1.2,1.306949433677269,False,1,STATION_KEEPING,4,pulsed,0.7841173822290144,0.01,1.0,1.0,60.0
1011,10,2,train,2.0358573181437305,299.99,2.3523629068754004,1.21,1.1157855560724703,False,1,STATION_KEEPING,4,pulsed,0.6694490179323608,0.01,1.0,1.0,60.0
1012,10,3,train,1.8856254273658968,300.02,12.486700695068492,1.2,0.9429793413413836,False,1,STATION_KEEPING,4,pulsed,0.5658253239784837,0.01,1.0,1.0,60.0
1013,10,4,train,1.2640252608729536,299.98,51.40192603863479,1.22,0.7827858405309872,False,1,STATION_KEEPING,4,pulsed,0.4696401928849711,0.01,1.0,1.0,60.0
1014,10,5,train,1.2266079971886976,299.96,5.955350506756357,1.25,0.6345386049257355,False,1,STATION_KEEPING,4,pulsed,0.3806723998670472,0.01,1.0,1.0,60.0
1015,10,6,train,0.857593941084237,299.99,8.737775576505026,1.22,0.4933057915734208,False,1,STATION_KEEPING,4,pulsed,0.29597360882822105,0.01,1.0,1.0,60.0
1016,10,7,train,2.8097800610115544,475.77,3.722328044108134,92.37,1.2673038958314842,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1017,10,8,train,4.192925672772072,383.74,3.0213166141188927,184.44,2.414549941959799,True,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1018,10,9,train,1.4569500586798745,475.73,3.585115220511221,92.38,0.9187555529001028,False,1,STATION_KEEPING,4,pulsed,0.8741591583623318,0.01,1.0,1.0,60.0
1019,10,10,train,1.226833224925922,476.8,4.102326064035077,91.29,0.7720067611700652,False,1,STATION_KEEPING,4,pulsed,0.7361856474517742,0.01,1.0,1.0,60.0
1020,10,11,train,0.9279329794012764,476.87,3.425911224109771,91.27,0.6171269603852291,False,1,STATION_KEEPING,4,pulsed,0.5885786671978084,0.01,1.0,1.0,60.0
1021,10,12,train,0.7397770626751752,476.85,3.668352863149284,91.31,0.475533164129823,False,1,STATION_KEEPING,4,pulsed,0.4535159786306122,0.01,1.0,1.0,60.0
1022,10,13,train,0.0,0.04,,162.68,2.609898359843297,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1023,10,14,train,1.5574567495792238,39.88,1.38762674329586,2.67,1.8067594883506757,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1024,10,15,train,2.031069081471089,205.94,5.884336420697846,1.24,1.2748759976488735,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1025,10,16,train,2.1033562476894234,745.88,18.025792757017708,1.24,1.254914401024664,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1026,10,17,train,0.0,2218.19,2.664384468643485,1.25,0.5659632431674978,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1027,10,18,train,2.3243688164004266,1504.45,1.7518861154933016,1.48,1.754705480036952,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1028,10,19,train,1.5194886228902418,0.01,,76.55,1.9339355808584555,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1029,10,20,train,2.1604693678567712,1079.97,5.48205147633599,1.23,1.2173530323711674,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1030,10,21,train,1.9352324217725725,302.39,23.02927913442968,1.45,1.3555777813541388,False,1,PHASE_ADJUSTMENT,2,continuous,0.819826330607356,0.1,10.0,10.0,300.0
1031,10,22,train,1.3142586691819955,1.99,13.594962364724772,21.61,1.6470668269491533,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1032,10,23,train,1.3442140443602086,1.08,1.468650551141765,1.55,1.437986128653449,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1033,10,24,train,2.1166136758214047,205.95,6.6582243581102905,1.25,1.0506559461761005,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1034,10,25,train,1.8600198607221003,745.94,20.020633653440843,1.28,1.0332401672547338,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1035,10,26,train,0.0,2343.48,2.063337574556994,1.19,0.4608898884307473,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1036,10,27,train,1.6776227268234691,1484.13,33.04833283012065,1.77,1.4744331138106512,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1037,10,28,train,1.6721876468878816,254.1,3.8223043048731182,11.52,1.7780146242765098,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
1038,10,29,train,1.99549248644687,995.97,2.551895382126256,1.23,1.003722983082277,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1039,10,30,train,1.4922211181452636,310.7,3.9475310790805658,1.37,1.183268723339111,False,1,PHASE_ADJUSTMENT,2,continuous,0.7352831846829235,0.1,10.0,10.0,300.0
1040,10,31,train,1.06186025177725,0.0,,178.49,1.3409347719741145,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1041,10,32,train,1.7543475278135183,35.86,4.246673603223528,1.74,1.478193130592259,True,1,PHASE_ADJUSTMENT,2,continuous,0.10601601132607681,0.1,10.0,10.0,300.0
1042,10,33,train,1.259460313902459,205.97,6.738220406473952,1.21,0.8511749467812494,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1043,10,34,train,1.6367000463007604,745.98,19.647674850445064,1.23,0.8414628806227051,True,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1044,10,35,train,0.0,2295.05,2.310139972005245,1.19,0.3876526380125315,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1045,11,1,train,2.3436334562304806,299.97,1.368529215470229,1.26,1.2355444474162718,True,1,STATION_KEEPING,4,pulsed,0.7412525357829182,0.01,1.0,1.0,60.0
1046,11,2,train,1.9654707085992809,299.93,1.1276842855255298,1.3,1.129280310247966,False,1,STATION_KEEPING,4,pulsed,0.677410086905345,0.01,1.0,1.0,60.0
1047,11,3,train,1.5487831807437349,299.88,8.705612563593293,1.32,0.925168339372168,False,1,STATION_KEEPING,4,pulsed,0.5548789632218515,0.01,1.0,1.0,60.0
1048,11,4,train,1.4871192558771251,299.88,46.89517573102325,1.33,0.7794266057141782,False,1,STATION_KEEPING,4,pulsed,0.4674689010431355,0.01,1.0,1.0,60.0
1049,11,5,train,1.041875389976377,299.96,4.577418345254007,1.27,0.6210021836891989,True,1,STATION_KEEPING,4,pulsed,0.3725516300388242,0.01,1.0,1.0,60.0
1050,11,6,train,0.8309444799739671,299.99,3.4432559072159696,1.24,0.487832214910497,False,1,STATION_KEEPING,4,pulsed,0.292689572302,0.01,1.0,1.0,60.0
1051,11,7,train,2.007411822116756,474.63,3.7749460533744186,93.55,1.17696224802575,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1052,11,8,train,1.535216759193338,476.83,3.99644590688256,91.33,1.04780599876564,False,1,STATION_KEEPING,4,pulsed,0.9992506687828402,0.01,1.0,1.0,60.0
1053,11,9,train,1.2219440548179863,476.89,3.939071668311015,91.3,0.8710549995832455,False,1,STATION_KEEPING,4,pulsed,0.8307948375025078,0.01,1.0,1.0,60.0
1054,11,10,train,1.1097618753359737,468.99,4.923105824915607,99.06,0.7189203625392955,False,1,STATION_KEEPING,4,pulsed,0.6743329216546085,0.01,1.0,1.0,60.0
1055,11,11,train,0.9782414828826516,473.49,3.96698457014066,94.67,0.599096955349866,False,1,STATION_KEEPING,4,pulsed,0.5673328347772161,0.01,1.0,1.0,60.0
1056,11,12,train,0.6676235760657117,475.72,4.142601482919902,92.39,0.4743197774171234,False,1,STATION_KEEPING,4,pulsed,0.45128680902574786,0.01,1.0,1.0,60.0
